Loc,Total,Default
StringBuilder_ThreadSafeMonitor @ ParsingXmlDeclarationMarkupUtil.java:108,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingXmlDeclarationMarkupUtil.java:236,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingXmlDeclarationMarkupUtil.java:263,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingXmlDeclarationMarkupUtil.java:291,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ StringUtils.java:4051,26(373),26(373)
StringBuilder_ThreadSafeMonitor @ StringUtils.java:4097,1(31),1(31)
StringBuilder_ThreadSafeMonitor @ XmlBlockSelectorMarkupHandlerTest.java:133,1(72),1(13)
StringBuilder_ThreadSafeMonitor @ XmlBlockSelectorMarkupHandlerTest.java:143,1(68),1(3)
Throwable_InitCauseOnceMonitor @ MarkupEventProcessorHandler.java:173,1(0),1(0)
Throwable_InitCauseOnceMonitor @ MarkupEventProcessorHandler.java:182,1(0),1(0)
Throwable_InitCauseOnceMonitor @ MarkupParserTest.java:2150,1(49),1(7)
__TOTAL__,984(219115697),356(402620)
