Loc,Total,Default
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:726,1(5),1(5)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:900,1(20),1(6)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:960,1(2),1(2)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:969,1(2),1(2)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:970,1(2),1(2)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:999,1(5),1(5)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1110,1(2),1(2)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1132,1(713),1(41)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1178,1(32),1(32)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1206,1(2),1(2)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1212,1(470),1(46)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1245,1(38),1(5)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1256,1(17),1(4)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1269,1(29),1(10)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1276,1(107),1(18)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1307,1(89),1(5)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1325,1(29),1(4)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1361,1(8),1(7)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1368,1(155),1(17)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1384,1(5),1(4)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1386,1(5),1(5)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:1397,1(20),1(20)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:44,1(26),1(6)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:125,1(11),1(7)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:154,1(122),1(15)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:175,1(551),1(60)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:195,1(89),1(89)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:243,1(5),1(5)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:277,1(11),1(3)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:307,1(26),1(1)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:335,1(8),1(7)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:350,1(14),1(14)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:558,1(20),1(2)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:613,1(5),1(4)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:653,1(1007),1(81)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:654,1(1007),1(82)
Appendable_ThreadSafeMonitor @ JavaCDGBuilder.java:658,1(47),1(4)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:194,1(23),1(10)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:220,1(245),1(13)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:241,1(1103),1(72)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:270,1(179),1(15)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:307,1(11),1(4)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:345,1(23),1(20)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:390,1(53),1(37)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:422,1(17),1(17)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:450,1(29),1(6)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:681,1(41),1(10)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:784,1(11),1(6)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:826,1(5),1(5)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:865,1(2273),1(141)
Appendable_ThreadSafeMonitor @ JavaCFGBuilder.java:866,1(2273),1(160)
Appendable_ThreadSafeMonitor @ JavaClassExtractor.java:147,1(65),1(22)
Appendable_ThreadSafeMonitor @ JavaClassExtractor.java:309,1(89),1(5)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:128,1(8),1(8)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:182,1(350),1(32)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:189,1(14),1(14)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:204,1(14),1(8)
