Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilderTest.java:64,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Stack.java:105,281(204210),281(204210)
Collections_SortBeforeBinarySearchMonitor @ StackFilterTest.java:22,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ StaticTest.java:102,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ StaticTest.java:128,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ StreamReader.java:165,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ StringArrayTransformTest.java:40,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ TextList.java:105,2(3),2(3)
Collections_SortBeforeBinarySearchMonitor @ TimeTransformTest.java:46,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ TreeModel.java:243,7(102),2(9)
Collections_SortBeforeBinarySearchMonitor @ TreeModel.java:342,8(12698),6(681)
Collections_SortBeforeBinarySearchMonitor @ TreeModel.java:587,4(25),3(15)
Collections_SortBeforeBinarySearchMonitor @ UnionComplicatedPathMixTest.java:131,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionComplicatedPathMixTest.java:193,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionDependencyDoesNotMatchTypeTest.java:25,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionEmptyListBugTest.java:53,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionInlineListWitinPathTest.java:94,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionInlineListWitinPathTest.java:97,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionListConstructorInjectionTest.java:72,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionListTaskTest.java:88,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionMixInlineTest.java:22,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ UnionWithNonMatchingListEntriesTest.java:34,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ValidationTestCase.java:233,3(47),3(47)
Collections_SortBeforeBinarySearchMonitor @ VisitorStrategyTest.java:33,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeakCache.java:207,1(38),1(6)
InputStream_ManipulateAfterCloseMonitor @ XmlPullParserFactory.java:289,1(0),1(0)
InputStream_MarkAfterCloseMonitor @ XmlPullParserFactory.java:289,1(0),1(0)
Iterator_HasNextMonitor @ ClassInstantiator.java:130,3(18),3(18)
Iterator_HasNextMonitor @ ClassScanner.java:358,28(3496),28(3496)
Iterator_HasNextMonitor @ CollectionTest.java:416,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:438,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:462,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:486,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:510,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:534,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:558,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:580,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:600,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:624,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:648,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:672,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:698,1(0),1(0)
Iterator_HasNextMonitor @ CollectionTest.java:722,1(0),1(0)
Iterator_HasNextMonitor @ Collector.java:163,9(37735),2(1908)
Iterator_HasNextMonitor @ Composite.java:409,7(37211),3(1897)
Iterator_HasNextMonitor @ Composite.java:642,2(20381),1(1039)
Iterator_HasNextMonitor @ Composite.java:742,3(106),1(10)
Iterator_HasNextMonitor @ Composite.java:922,3(231),1(37)
Iterator_HasNextMonitor @ Composite.java:1053,6(12724),3(689)
Iterator_HasNextMonitor @ Composite.java:1081,10(12812),6(645)
Iterator_HasNextMonitor @ CompositeInlineList.java:260,6(34),4(11)
Iterator_HasNextMonitor @ CompositeInlineMap.java:244,4(33),3(27)
Iterator_HasNextMonitor @ CompositeList.java:240,9(1086),5(61)
Iterator_HasNextMonitor @ CompositeListUnion.java:266,3(4),3(4)
Iterator_HasNextMonitor @ CompositeMap.java:251,4(1510),1(70)
Iterator_HasNextMonitor @ CompositeMapUnion.java:188,3(25),3(21)
Iterator_HasNextMonitor @ ConstructorScanner.java:144,3(133),1(15)
Iterator_HasNextMonitor @ ConstructorScannerTest.java:73,1(0),1(0)
Iterator_HasNextMonitor @ ConstructorScannerTest.java:125,1(0),1(0)
Iterator_HasNextMonitor @ ConstructorScannerTest.java:151,1(0),1(0)
Iterator_HasNextMonitor @ ConverterMapTest.java:43,1(1),1(1)
Iterator_HasNextMonitor @ DefaultAnnotationTest.java:161,1(0),1(0)
Iterator_HasNextMonitor @ DetailScannerTest.java:64,1(0),1(0)
Iterator_HasNextMonitor @ DynamicMapOfAttributesTest.java:36,1(0),1(0)
Iterator_HasNextMonitor @ DynamicMapOfAttributesTest.java:48,1(1),1(1)
Iterator_HasNextMonitor @ ExampleConverters.java:166,1(0),1(0)
Iterator_HasNextMonitor @ FieldScanner.java:132,13(207),3(8)
Iterator_HasNextMonitor @ FieldScanner.java:155,6(35),4(10)
Iterator_HasNextMonitor @ FieldScanner.java:310,10(208),5(19)
Iterator_HasNextMonitor @ FieldScannerDefaultTest.java:119,2(0),2(0)
Iterator_HasNextMonitor @ FieldScannerTest.java:40,1(0),1(0)
Iterator_HasNextMonitor @ GroupExtractor.java:175,2(8),1(2)
Iterator_HasNextMonitor @ InputNodeMap.java:75,6(60417),3(3045)
Iterator_HasNextMonitor @ InstantiatorBuilder.java:206,4(156),2(18)
Iterator_HasNextMonitor @ InstantiatorBuilder.java:222,5(122),4(11)
Iterator_HasNextMonitor @ InstantiatorBuilder.java:244,5(16),5(12)
Iterator_HasNextMonitor @ InstantiatorBuilder.java:357,8(263),6(35)
Iterator_HasNextMonitor @ InstantiatorBuilder.java:378,10(245),4(16)
Iterator_HasNextMonitor @ InstantiatorBuilder.java:400,4(302),3(56)
Iterator_HasNextMonitor @ LabelMap.java:99,5(39),2(3)
Iterator_HasNextMonitor @ LabelMap.java:121,5(41),5(40)
Iterator_HasNextMonitor @ LabelMap.java:142,10(99304),4(4972)
Iterator_HasNextMonitor @ MethodContactTest.java:69,1(0),1(0)
Iterator_HasNextMonitor @ MethodContactTest.java:105,3(0),2(0)
Iterator_HasNextMonitor @ MethodScanner.java:143,2(87),1(10)
Iterator_HasNextMonitor @ MethodScanner.java:159,23(178),23(178)
Iterator_HasNextMonitor @ MethodScanner.java:182,7(11),7(11)
Iterator_HasNextMonitor @ MethodScanner.java:418,4(213),1(22)
Iterator_HasNextMonitor @ MethodScanner.java:491,1(183),1(108)
Iterator_HasNextMonitor @ MethodScannerDefaultTest.java:253,2(3),2(1)
Iterator_HasNextMonitor @ MethodScannerTest.java:116,1(0),1(0)
Iterator_HasNextMonitor @ MethodScannerTest.java:162,1(0),1(0)
Iterator_HasNextMonitor @ MethodScannerTest.java:175,1(0),1(0)
Iterator_HasNextMonitor @ ModelList.java:55,2(56),1(36)
Iterator_HasNextMonitor @ ModelList.java:70,2(60),2(60)
Iterator_HasNextMonitor @ ModelMap.java:65,6(49825),1(2452)
Iterator_HasNextMonitor @ ModelSection.java:140,10(12755),6(641)
Iterator_HasNextMonitor @ NamespaceDecorator.java:131,1(10370),1(513)
Iterator_HasNextMonitor @ NodeWriter.java:304,6(30817),4(1606)
Iterator_HasNextMonitor @ NodeWriter.java:347,7(48803),5(2408)
Iterator_HasNextMonitor @ NodeWriter.java:367,2(20342),2(1055)
Iterator_HasNextMonitor @ ObjectScanner.java:434,9(155),8(69)
Iterator_HasNextMonitor @ ObjectScanner.java:455,4(157),2(32)
Iterator_HasNextMonitor @ OrderTest.java:73,1(0),1(0)
Iterator_HasNextMonitor @ PathStructureTest.java:241,3(1),2(1)
Iterator_HasNextMonitor @ PathStructureTest.java:244,3(0),3(0)
Iterator_HasNextMonitor @ PrefixResolver.java:139,1(35),1(8)
Iterator_HasNextMonitor @ PrimitiveInlineList.java:220,4(18),4(18)
Iterator_HasNextMonitor @ PrimitiveList.java:225,4(15),4(13)
Iterator_HasNextMonitor @ Resolver.java:150,4(13),1(3)
Iterator_HasNextMonitor @ ResolverTest.java:113,1(0),1(0)
Iterator_HasNextMonitor @ ScannerTest.java:141,1(0),1(0)
Iterator_HasNextMonitor @ ScannerTest.java:149,1(0),1(0)
Iterator_HasNextMonitor @ ScannerTest.java:168,1(0),1(0)
Iterator_HasNextMonitor @ ScannerTest.java:178,1(0),1(0)
Iterator_HasNextMonitor @ Signature.java:259,4(39),4(18)
Iterator_HasNextMonitor @ SignatureCreator.java:157,7(77),5(10)
Iterator_HasNextMonitor @ SignatureCreator.java:199,4(20),4(14)
Iterator_HasNextMonitor @ SignatureScanner.java:152,1(38),1(38)
Iterator_HasNextMonitor @ SignatureScannerTest.java:97,4(11),1(3)
Iterator_HasNextMonitor @ StreamReader.java:160,3(9),3(9)
Iterator_HasNextMonitor @ StructureBuilder.java:220,3(25),3(17)
Iterator_HasNextMonitor @ StructureBuilder.java:561,4(8),3(5)
Iterator_HasNextMonitor @ StructureBuilder.java:590,9(172),4(16)
Iterator_HasNextMonitor @ TextList.java:136,1(60),1(24)
Iterator_HasNextMonitor @ TreeModel.java:341,10(12678),5(657)
Iterator_HasNextMonitor @ TreeModel.java:394,9(150),8(100)
Iterator_HasNextMonitor @ TreeModel.java:399,4(117),3(18)
Iterator_HasNextMonitor @ TreeModel.java:447,5(108),4(30)
Iterator_HasNextMonitor @ TreeModel.java:450,3(14),2(5)
Iterator_HasNextMonitor @ TreeModel.java:475,5(136),2(10)
Iterator_HasNextMonitor @ TreeModel.java:498,8(131),6(27)
Iterator_HasNextMonitor @ TreeModel.java:601,2(227),1(45)
Iterator_HasNextMonitor @ TreeModel.java:602,1(47),1(21)
Iterator_RemoveOnceMonitor @ ClassInstantiator.java:130,4(28),2(15)
Iterator_RemoveOnceMonitor @ ClassScanner.java:358,19(190),19(190)
Iterator_RemoveOnceMonitor @ CollectionTest.java:416,1(0),1(0)
Iterator_RemoveOnceMonitor @ CollectionTest.java:438,1(0),1(0)
