Loc,Total,Default
Collection_UnsafeIteratorMonitor @ DefaultProcessor.java:142,3(3),2(1)
Collection_UnsafeIteratorMonitor @ DefaultProcessor.java:210,1(0),1(0)
Collection_UnsafeIteratorMonitor @ DefaultProcessor.java:252,3(9),3(9)
Collection_UnsafeIteratorMonitor @ DefaultProcessor.java:289,1(1),1(0)
Collection_UnsafeIteratorMonitor @ DynamicType.java:2962,2(15),2(15)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5688,2(20),2(14)
Collection_UnsafeIteratorMonitor @ DynamicType.java:6089,3(19),3(19)
Collection_UnsafeIteratorMonitor @ DynamicType.java:6100,3(19),3(3)
Collection_UnsafeIteratorMonitor @ ElementMatcher.java:132,1(413),1(32)
Collection_UnsafeIteratorMonitor @ ElementMatcher.java:145,6(1380),2(80)
Collection_UnsafeIteratorMonitor @ ElementMatcher.java:200,1(103),1(9)
Collection_UnsafeIteratorMonitor @ ElementMatcher.java:213,7(476),5(39)
Collection_UnsafeIteratorMonitor @ ElementMatchers.java:345,1(21),1(6)
Collection_UnsafeIteratorMonitor @ ElementMatchers.java:601,1(4),1(4)
Collection_UnsafeIteratorMonitor @ EventAttributesHelper.java:47,11(53),2(7)
Collection_UnsafeIteratorMonitor @ EventBuilderImpl.java:55,1(44),1(44)
Collection_UnsafeIteratorMonitor @ EventBuilderImpl.java:138,1(1),1(1)
Collection_UnsafeIteratorMonitor @ EventBuilderImpl.java:215,2(0),2(0)
Collection_UnsafeIteratorMonitor @ FieldAttributeAppender.java:146,1(30),1(18)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:133,2(20),2(20)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:257,2(29),2(10)
Collection_UnsafeIteratorMonitor @ FilterBuilder.java:99,2(2164),1(119)
Collection_UnsafeIteratorMonitor @ FilterableList.java:124,15(586),3(32)
Collection_UnsafeIteratorMonitor @ FilteredManagerListenerWrapper.java:29,1(999),1(66)
Collection_UnsafeIteratorMonitor @ Implementation.java:415,1(49),1(5)
Collection_UnsafeIteratorMonitor @ Implementation.java:1227,6(16),3(6)
Collection_UnsafeIteratorMonitor @ Implementation.java:1239,3(19),3(19)
Collection_UnsafeIteratorMonitor @ Implementation.java:1242,1(21),1(16)
Collection_UnsafeIteratorMonitor @ Implementation.java:1245,1(21),1(4)
Collection_UnsafeIteratorMonitor @ LatentMatcher.java:336,1(5),1(5)
Collection_UnsafeIteratorMonitor @ ListenerManager.java:55,499(501),498(501)
Collection_UnsafeIteratorMonitor @ ListenerManagerTest.java:27,1(0),1(0)
Collection_UnsafeIteratorMonitor @ LockableList.java:36,3(5),3(5)
Collection_UnsafeIteratorMonitor @ Locker.java:242,2(0),2(0)
Collection_UnsafeIteratorMonitor @ LoggerContext.java:300,1(1),1(1)
Collection_UnsafeIteratorMonitor @ LoggerContext.java:312,1(0),1(0)
Collection_UnsafeIteratorMonitor @ LoggerFactory.java:287,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ManagerConnectionImpl.java:1180,3(5),3(5)
Collection_UnsafeIteratorMonitor @ ManagerConnectionImpl.java:1331,1(2),1(0)
Collection_UnsafeIteratorMonitor @ ManagerConnectionImpl.java:1350,1(2),1(2)
Collection_UnsafeIteratorMonitor @ ManagerConnectionImpl.java:1357,1(2),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:114,1(4),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:128,1(4),1(4)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:202,1(76),1(29)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:205,3(74),3(74)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:211,1(52),1(14)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:217,2(75),2(11)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:470,1(4),1(4)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:483,1(59),1(18)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:132,2(15),2(15)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:173,2(15),2(15)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:319,2(15),2(5)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:407,2(32),1(6)
Collection_UnsafeIteratorMonitor @ MethodConstant.java:140,3(57),3(18)
Collection_UnsafeIteratorMonitor @ MethodDelegation.java:949,2(2),2(2)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:536,3(84),3(24)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:968,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:982,1(16),1(16)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:1092,2(68),1(5)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:524,3(206),2(15)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:538,1(157),1(26)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:549,3(155),2(26)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:2001,2(66),2(38)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:641,1(4),1(4)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:714,3(20),3(15)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1019,1(463),1(43)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1034,1(1),1(1)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1189,8(10),8(10)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1212,1(4),1(4)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1234,5(0),5(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1251,11(9),11(9)
Collection_UnsafeIteratorMonitor @ MethodList.java:89,1(4),1(4)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:458,2(20),2(16)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:479,6(16),3(3)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:483,4(110),3(6)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:505,1(21),1(14)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:508,4(40),4(8)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:738,6(16),3(7)
Collection_UnsafeIteratorMonitor @ MethodVariableAccess.java:233,2(37),1(3)
Collection_UnsafeIteratorMonitor @ ModelInterpretationContext.java:181,1(11),1(5)
Collection_UnsafeIteratorMonitor @ ModelInterpretationContext.java:195,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ModifierContributor.java:202,4(301),4(54)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:353,4(16),3(8)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:381,4(21),4(21)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:387,6(62),6(15)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:395,3(31),3(30)
Collection_UnsafeIteratorMonitor @ ParameterList.java:82,2(151),2(9)
Collection_UnsafeIteratorMonitor @ ParameterList.java:95,3(62),2(11)
Collection_UnsafeIteratorMonitor @ ParameterList.java:106,4(2496),4(157)
Collection_UnsafeIteratorMonitor @ ParameterList.java:536,2(267),1(24)
Collection_UnsafeIteratorMonitor @ QueryFunction.java:58,9(209),5(33)
Collection_UnsafeIteratorMonitor @ RecordComponentRegistry.java:130,1(0),1(0)
